"Name","SerialNumber","PresenceBits","Contexts","InEntra","InIntune","InAD","InSophos","InKACE","DeviceType","OS","LastSeen","PrimaryUser","Location","MultiInstanceFlag","Entra_InstanceCount","Entra_HybridCount","Entra_RegisteredCount","Entra_DuplicateFlag","Entra_DeviceIds","Entra_HybridIdMatchesAD","Entra_HybridIdMismatchExists","Intune_InstanceCount","Intune_DuplicateFlag","Intune_AzureADLinkMatchesEntraCount","Intune_AzureADLinkMismatchCount","Intune_AzureADDeviceIds","Sophos_InstanceCount","Sophos_DuplicateFlag","Sophos_Ids","Entra_DeviceId","Entra_JoinType","Entra_OperatingSystem","Entra_OperatingSystemVersion","Entra_IsManaged","Entra_IsCompliant","Entra_LastSignIn","Intune_DeviceId","Intune_DeviceName","Intune_OperatingSystem","Intune_ComplianceState","Intune_ManagementAgent","Intune_LastSync","AD_Name","AD_DNSHostName","AD_OperatingSystem","AD_LastLogonDate","AD_Enabled","AD_ObjectGUID","Sophos_Id","Sophos_Hostname","Sophos_OS","Sophos_LastSeenAt","Sophos_Health","Sophos_ipv4Addresses","KACE_ID","KACE_Machine_Name","KACE_Os_name","KACE_Machine_Ip","KACE_Machine_RAM_Used","KACE_Machine_RAM_Total","KACE_LastInventory"
"LAPTOP-7748",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-7748","Laptop-7748.image.local","Windows 11 Pro","10/8/2025 4:13:38 PM","True","b629de1a-7dd7-4820-9fd4-2db20a681c72",,,,,,,,,,,,,
"LAPTOP-80085",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-80085","Laptop-80085.image.local","Windows 11 Enterprise","11/10/2025 11:15:41 AM","True","f7e49dbd-8a7d-4625-a3c9-51c5b7192822",,,,,,,,,,,,,
"LAPTOP-9001",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-9001","Laptop-9001.image.local","Windows 11 Enterprise","11/17/2025 9:04:43 AM","True","d6bfc688-ab63-4a9b-9958-da320a789e92",,,,,,,,,,,,,
"LAPTOP-9999",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-9999","Laptop-9999.image.local","Windows 11 Enterprise","6/23/2049 10:48:17 PM","True","3b978dab-5b3a-417b-afc6-9f6d36b9e7b2",,,,,,,,,,,,,
"LAPTOP-DRU1",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-DRU1","Laptop-Dru1.image.local","Windows 11 Pro","11/24/2025 8:55:02 AM","True","43fd0462-98c0-4ca7-a50c-349160c4440b",,,,,,,,,,,,,
"LAPTOP-LOANER15",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER15","Laptop-Loaner15.image.local","Windows 11 Business","11/28/2025 7:13:15 AM","True","72c0b690-f334-4fb0-9ea8-db52bcf409ce",,,,,,,,,,,,,
"LAPTOP-LOANER19",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER19","Laptop-Loaner19.image.local","Windows 11 Business","11/25/2025 12:13:08 PM","True","7f1e843b-389f-4954-b33a-b278cf560a5e",,,,,,,,,,,,,
"LAPTOP-LOANER20",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER20","Laptop-Loaner20.image.local","Windows 11 Enterprise","11/19/2025 3:22:35 PM","True","9c777444-b918-4dbb-9ab9-76abfc115300",,,,,,,,,,,,,
"LAPTOP-LOANER22",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER22","Laptop-Loaner22.image.local","Windows 11 Enterprise","6/24/2049 12:00:07 AM","True","297eabc4-151d-49f4-8f08-ceace8978d88",,,,,,,,,,,,,
"LAPTOP-LOANER23",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER23","Laptop-Loaner23.image.local","Windows 11 Business","9/18/2025 6:20:36 PM","True","aa6f0a72-f5fc-466b-b35f-c89b73ac2be9",,,,,,,,,,,,,
"LAPTOP-LOANER24",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-LOANER24","Laptop-Loaner24.image.local","Windows 11 Enterprise","11/21/2025 3:05:16 PM","True","f410eb9d-dd86-4bab-9789-27cde98c4855",,,,,,,,,,,,,
"LAPTOP-NESSUS",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"Laptops","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAPTOP-NESSUS","Laptop-Nessus.image.local","Windows 11 Pro","10/30/2025 2:27:35 PM","True","bb340173-b77a-45b1-97d9-6862d39a7875",,,,,,,,,,,,,
"LAYTON-7693",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-7693","Layton-7693.image.local","Windows 11 Enterprise","11/22/2025 5:11:46 PM","True","8474689b-f904-46e7-8090-ad900d0d75ea",,,,,,,,,,,,,
"LAYTON-8007",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8007","Layton-8007.image.local","Windows 11 Enterprise","11/20/2025 10:12:38 AM","True","7fec6ece-9456-4d99-b4d3-2d937f0762f8",,,,,,,,,,,,,
"LAYTON-8008",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8008","Layton-8008.image.local","Windows 11 Enterprise","11/26/2025 7:23:01 PM","True","c366c414-f252-4186-b286-564e7c99c144",,,,,,,,,,,,,
"LAYTON-8009",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8009","Layton-8009.image.local","Windows 11 Enterprise","11/19/2025 6:39:53 PM","True","51a2d1cd-143a-4104-b5f6-ed244260d5c2",,,,,,,,,,,,,
"LAYTON-8010",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8010","Layton-8010.image.local","Windows 11 Business","11/19/2025 1:43:25 PM","True","11becb48-ac63-4126-a6d2-bfea04248a7e",,,,,,,,,,,,,
"LAYTON-8011",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8011","Layton-8011.image.local","Windows 11 Enterprise","11/23/2025 10:30:03 AM","True","daed69f8-2f17-4a1c-8655-3c9f4d2d372f",,,,,,,,,,,,,
"LAYTON-8012",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8012","Layton-8012.image.local","Windows 11 Business","11/21/2025 1:33:35 PM","True","6451ca7e-434f-485a-9681-339938549058",,,,,,,,,,,,,
"LAYTON-8015",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8015","Layton-8015.image.local","Windows 11 Enterprise","8/15/2025 9:02:58 AM","True","f89e3b8b-5329-4a1b-9449-b69ce4762593",,,,,,,,,,,,,
"LAYTON-8016",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8016","Layton-8016.image.local","Windows 11 Business","11/21/2025 3:56:06 PM","True","2e5d69b3-6898-46b6-a464-c602b82f81cc",,,,,,,,,,,,,
"LAYTON-8017",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"03 - Layton","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-8017","Layton-8017.image.local","Windows 11 Business","11/22/2025 2:16:53 PM","True","9fa690fc-3a69-4bcb-b179-3e311b408b22",,,,,,,,,,,,,
"LAYTON-CHKS",,"4","AD","False","False","True","False","False",,"Windows Server 2016 Standard",,,"Servers","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-CHKS","LAYTON-CHKS.image.local","Windows Server 2016 Standard","11/20/2025 7:33:43 AM","True","cfa3dc1e-0f73-46c5-8c89-d7229ff4b272",,,,,,,,,,,,,
"LAYTON-PRO1",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"Proof","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LAYTON-PRO1","Layton-PRO1.image.local","Windows 11 Pro","11/27/2025 7:15:59 PM","True","1bb635f2-34ed-4695-b101-4119fd097a82",,,,,,,,,,,,,
"LOA-8233",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"10 - Loa","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-8233","Loa-8233.image.local","Windows 11 Business","11/24/2025 5:02:11 PM","True","d2476179-4907-4626-8f60-68af97ef40ad",,,,,,,,,,,,,
"LOA-8234",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"10 - Loa","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-8234","Loa-8234.image.local","Windows 11 Business","11/26/2025 9:12:18 AM","True","3aef5c63-4dbe-4fc7-a97d-773f13b2afcd",,,,,,,,,,,,,
"LOA-8236",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"10 - Loa","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-8236","Loa-8236.image.local","Windows 11 Business","11/20/2025 9:45:34 AM","True","7dcc91ba-47ef-40d3-9b7c-2ec025c650e6",,,,,,,,,,,,,
"LOA-8238",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"10 - Loa","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-8238","Loa-8238.image.local","Windows 11 Business","11/22/2025 12:03:46 AM","True","2cf6944c-d2c8-4f1c-95b0-c801287edd24",,,,,,,,,,,,,
"LOA-8239",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"10 - Loa","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-8239","Loa-8239.image.local","Windows 11 Enterprise","11/23/2025 1:49:02 PM","True","172d48df-7553-4b40-8c53-1e6543f9671f",,,,,,,,,,,,,
"LOA-CHKS",,"4","AD","False","False","True","False","False",,"Windows Server 2016 Standard",,,"Servers","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-CHKS","LOA-CHKS.image.local","Windows Server 2016 Standard","11/27/2025 9:35:37 AM","True","36d44284-4e93-469d-b958-1349e6bf1ecc",,,,,,,,,,,,,
"LOA-PRO1",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"Proof","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOA-PRO1","Loa-PRO1.image.local","Windows 11 Pro","11/4/2159 5:28:36 AM","True","f146970f-a403-4ddc-8a21-e2e302b9dcc7",,,,,,,,,,,,,
"LOGAN-6113",,"4","AD","False","False","True","False","False",,"Windows 7 Professional",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-6113","LOGAN-6113.image.local","Windows 7 Professional","10/24/2025 12:13:47 PM","True","1534d235-d93a-403d-aa73-d80affea102c",,,,,,,,,,,,,
"LOGAN-6400",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"IT","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-6400","Logan-6400.image.local","Windows 11 Enterprise","11/20/2025 10:15:49 AM","True","55b46e39-ec2f-452a-817f-ebe5d8dac63c",,,,,,,,,,,,,
"LOGAN-7112",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7112","Logan-7112.image.local","Windows 11 Business","11/24/2025 4:28:13 PM","True","b44aab90-6c82-4a64-869f-3e3106ab8af4",,,,,,,,,,,,,
"LOGAN-7113",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7113","Logan-7113.image.local","Windows 11 Business","11/26/2025 12:04:25 PM","True","95ff916e-eb9e-4331-aafd-fc9eb31d72f7",,,,,,,,,,,,,
"LOGAN-7129",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7129","Logan-7129.image.local","Windows 11 Business","11/27/2025 5:50:40 AM","True","a9ef36e4-a250-4242-aaf4-8f24261f4e86",,,,,,,,,,,,,
"LOGAN-7130",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7130","Logan-7130.image.local","Windows 11 Enterprise","11/22/2025 6:13:41 AM","True","a3326a71-f90e-48be-9c45-06d43f4a5a22",,,,,,,,,,,,,
"LOGAN-7131",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7131","Logan-7131.image.local","Windows 11 Business","11/27/2025 3:43:56 PM","True","0208f125-f3df-4a4e-a25e-368277b839fa",,,,,,,,,,,,,
"LOGAN-7132",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7132","Logan-7132.image.local","Windows 11 Business","11/20/2025 8:23:52 AM","True","372fba26-d501-40e4-b0d0-22a67e99ac18",,,,,,,,,,,,,
"LOGAN-7133",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7133","Logan-7133.image.local","Windows 11 Pro","11/27/2025 5:00:19 PM","True","273019ce-f55b-43be-8cf3-f28318a02dce",,,,,,,,,,,,,
"LOGAN-7143",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7143","Logan-7143.image.local","Windows 11 Enterprise","11/22/2025 6:57:45 AM","True","2558f3aa-717d-4e4b-8e8d-2fd76fc938ac",,,,,,,,,,,,,
"LOGAN-7150",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7150","Logan-7150.image.local","Windows 11 Business","11/22/2025 11:14:31 PM","True","762a3181-1a1d-47b8-a6aa-4a14be15c613",,,,,,,,,,,,,
"LOGAN-7151",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7151","Logan-7151.image.local","Windows 11 Business","11/27/2025 3:46:45 AM","True","22466e63-e76e-4bca-9c0d-541bca6c677c",,,,,,,,,,,,,
"LOGAN-7170",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7170","Logan-7170.image.local","Windows 11 Business","11/21/2025 2:16:40 AM","True","585cff9b-d982-4709-ae4a-6f4c899cb8d0",,,,,,,,,,,,,
"LOGAN-7171",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7171","Logan-7171.image.local","Windows 11 Business","11/24/2025 4:09:37 AM","True","44b85e60-4517-4d4a-80e8-f2d2de1e031f",,,,,,,,,,,,,
"LOGAN-7181",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7181","Logan-7181.image.local","Windows 11 Business","11/26/2025 8:18:44 PM","True","6c90a4a6-4a2b-4d40-a53f-0c9873c97b9f",,,,,,,,,,,,,
"LOGAN-7195",,"4","AD","False","False","True","False","False",,"Windows 10 Pro",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7195","Logan-7195.image.local","Windows 10 Pro","10/23/2025 1:09:47 AM","True","2d849722-5508-4ffd-8e72-cab60fb584dc",,,,,,,,,,,,,
"LOGAN-7305",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7305","Logan-7305.image.local","Windows 11 Business","11/19/2025 4:39:33 PM","True","01b6846d-a452-47ed-94ad-2a7a6f785be4",,,,,,,,,,,,,
"LOGAN-7342",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7342","Logan-7342.image.local","Windows 11 Enterprise","11/19/2025 3:33:09 PM","True","49cbc12b-4981-4021-badb-d81e69759eb3",,,,,,,,,,,,,
"LOGAN-7362",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7362","Logan-7362.image.local","Windows 11 Business","11/20/2025 12:59:28 AM","True","fb46fa11-905b-4634-81de-62aae919ff05",,,,,,,,,,,,,
"LOGAN-7370",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7370","Logan-7370.image.local","Windows 11 Business","11/26/2025 10:13:14 AM","True","df4d9d9d-8d3f-4f6b-b1d4-ca387edcd86d",,,,,,,,,,,,,
"LOGAN-7384",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7384","Logan-7384.image.local","Windows 11 Enterprise","11/24/2025 1:56:18 AM","True","c8177023-ce3d-44f9-be8f-bc4140c4a93c",,,,,,,,,,,,,
"LOGAN-7386",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7386","Logan-7386.image.local","Windows 11 Pro","10/7/2025 1:47:36 PM","True","86ffba6b-d0a0-4222-8689-199e2c94ad9b",,,,,,,,,,,,,
"LOGAN-7391",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7391","Logan-7391.image.local","Windows 11 Enterprise","11/25/2025 8:48:35 AM","True","ef25a3c4-23b5-45c0-9405-0a97d459fac2",,,,,,,,,,,,,
"LOGAN-7408",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7408","Logan-7408.image.local","Windows 11 Business","11/23/2025 2:20:27 PM","True","8944c5df-ed38-4064-b489-13871480c782",,,,,,,,,,,,,
"LOGAN-7420",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,,"False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7420","Logan-7420.image.local","Windows 11 Pro","11/18/2025 4:22:17 PM","True","1814b491-f648-49eb-b22a-ec8f13ecfe84",,,,,,,,,,,,,
"LOGAN-7423",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7423","Logan-7423.image.local","Windows 11 Enterprise","11/21/2025 3:05:53 PM","True","66869e20-a989-4a06-a924-9c1b58493a69",,,,,,,,,,,,,
"LOGAN-7424",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7424","Logan-7424.image.local","Windows 11 Pro","8/10/2025 4:57:56 PM","True","260fc18f-603c-4de2-89d2-21d75b879834",,,,,,,,,,,,,
"LOGAN-7426",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7426","Logan-7426.image.local","Windows 11 Enterprise","11/21/2025 12:13:28 AM","True","a4f491b8-70e1-41dd-9b86-53ad0f566470",,,,,,,,,,,,,
"LOGAN-7428",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7428","Logan-7428.image.local","Windows 11 Business","11/26/2025 6:05:33 AM","True","20df5efc-2710-4418-9a6a-31000a21137c",,,,,,,,,,,,,
"LOGAN-7430",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7430","Logan-7430.image.local","Windows 11 Business","11/26/2025 7:53:24 PM","True","b962f73d-8cf6-43b2-b381-1bd6c1ae97ba",,,,,,,,,,,,,
"LOGAN-7431",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7431","Logan-7431.image.local","Windows 11 Business","11/25/2025 9:53:47 PM","True","330bbe40-16b4-42c2-9643-510cffa88bb1",,,,,,,,,,,,,
"LOGAN-7459",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7459","Logan-7459.image.local","Windows 11 Business","11/20/2025 7:26:36 AM","True","c481937e-2b64-4e3f-89d3-37fa8fedf693",,,,,,,,,,,,,
"LOGAN-7461",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7461","Logan-7461.image.local","Windows 11 Business","11/25/2025 8:11:10 AM","True","4468b83c-387a-49bb-9b15-ea46c9462dda",,,,,,,,,,,,,
"LOGAN-7469",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7469","Logan-7469.image.local","Windows 11 Enterprise","11/29/2025 3:27:04 AM","True","5cd274fe-183e-4450-bbf8-352c309894b5",,,,,,,,,,,,,
"LOGAN-7480",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7480","Logan-7480.image.local","Windows 11 Business","11/22/2025 12:11:47 AM","True","1aa66a17-cc41-4382-82a2-3ec5286f38ee",,,,,,,,,,,,,
"LOGAN-7484",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7484","Logan-7484.image.local","Windows 11 Business","11/24/2025 10:38:58 PM","True","22a1e87f-e25c-433e-8035-5d12e826af2d",,,,,,,,,,,,,
"LOGAN-7498",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7498","Logan-7498.image.local","Windows 11 Business","11/20/2025 7:48:26 AM","True","34115667-5b98-41df-9707-9cd9a1033744",,,,,,,,,,,,,
"LOGAN-7529",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7529","Logan-7529.image.local","Windows 11 Enterprise","11/28/2025 2:28:56 PM","True","8c60c409-8b11-44d9-8dd9-6cce86ccdad6",,,,,,,,,,,,,
"LOGAN-7543",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7543","Logan-7543.image.local","Windows 11 Business","11/29/2025 1:00:19 AM","True","a2356a23-16b8-46ce-819b-9a7b1f74c3a7",,,,,,,,,,,,,
"LOGAN-7544",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7544","Logan-7544.image.local","Windows 11 Pro","11/4/2025 11:06:34 AM",,"b0182538-9f67-4c3c-827e-7b46f02da4b5",,,,,,,,,,,,,
"LOGAN-7554",,"4","AD","False","False","True","False","False",,"Windows 11 Enterprise",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7554","Logan-7554.image.local","Windows 11 Enterprise","11/27/2025 11:54:29 AM","True","5b7bd591-c7c7-42b4-bee5-8cddd583306b",,,,,,,,,,,,,
"LOGAN-7559",,"4","AD","False","False","True","False","False",,"Windows 11 Pro",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7559","Logan-7559.image.local","Windows 11 Pro","11/18/2025 2:52:22 PM","True","8637d61d-33e4-43cd-9e32-79f23252f77b",,,,,,,,,,,,,
"LOGAN-7584",,"4","AD","False","False","True","False","False",,"Windows 11 Business",,,"01 - Logan","False","1","0","0","False","","False","False","1","False","0","0","","1","False","",,,,,,,,,,,,,,"LOGAN-7584","Logan-7584.image.local","Windows 11 Business","11/26/2025 6:48:05 AM","True","68457028-f928-4855-88a3-892686c32ad8",,,,,,,,,,,,,
